time,Charging Current (mA),Discharging Current (mA),Pack Voltage (mV),String 1 Voltage(mV),String 2 Voltage(mV),String 3 Voltage(mV),String 4 Voltage(mV),Temp (C),State Of Charge (%)
1616956200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616956320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616956440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616956560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616956680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616956800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616956920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616957880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616958960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616959920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616960880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616961960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616962080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616962200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616962320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616962440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
