time,Charging Current (mA),Discharging Current (mA),Pack Voltage (mV),String 1 Voltage(mV),String 2 Voltage(mV),String 3 Voltage(mV),String 4 Voltage(mV),Temp (C),State Of Charge (%)
1633285800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633285920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633286880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633287960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633288920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633289880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633290960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633291920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633292040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633292160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
