time,Charging Current (mA),Discharging Current (mA),Pack Voltage (mV),String 1 Voltage(mV),String 2 Voltage(mV),String 3 Voltage(mV),String 4 Voltage(mV),Temp (C),State Of Charge (%)
1613932200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613932320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613932440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613932560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613932680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613932800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613932920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613933880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613934960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613935920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613936880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613937960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613938920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613939040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613939160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613939280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613939400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613939520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613939640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
