time,Charging Current (mA),Discharging Current (mA),Pack Voltage (mV),String 1 Voltage(mV),String 2 Voltage(mV),String 3 Voltage(mV),String 4 Voltage(mV),Temp (C),State Of Charge (%)
1645986600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645986720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645986840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645986960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645987920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645988880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645989960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645990920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645991040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645991160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645991280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
