time,Charging Current (mA),Discharging Current (mA),Pack Voltage (mV),String 1 Voltage(mV),String 2 Voltage(mV),String 3 Voltage(mV),String 4 Voltage(mV),Temp (C),State Of Charge (%)
1629657000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629657960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629658920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629659880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629661920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629662880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629663960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629664920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629665880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629666000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629666120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629666240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
